payment_id,expected_status,expected_exception,settlement_id,bank_id,status,exception_type,confidence,reason,evidence,recommended_action,status_correct
PAY0229,MATCHED,,SET0229,BANK0229,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0230,MATCHED,,SET0230,BANK0230,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0231,MATCHED,,SET0231,BANK0231,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0232,MATCHED,,SET0232,BANK0232,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0233,MATCHED,,SET0233,BANK0233,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0234,MATCHED,,SET0234,BANK0234,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0235,MATCHED,,SET0235,BANK0235,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0236,MATCHED,,SET0236,BANK0236,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0237,MATCHED,,SET0237,BANK0237,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0238,MATCHED,,SET0238,BANK0238,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0239,MATCHED,,SET0239,BANK0239,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0240,MATCHED,,SET0240,BANK0240,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0241,MATCHED,,SET0241,BANK0241,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0242,MATCHED,,SET0242,BANK0242,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0243,MATCHED,,SET0243,BANK0243,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0244,MATCHED,,SET0244,BANK0244,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0245,MATCHED,,SET0245,BANK0245,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0246,MATCHED,,SET0246,BANK0246,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0247,MATCHED,,SET0247,BANK0247,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0248,MATCHED,,SET0248,BANK0248,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0249,MATCHED,,SET0249,BANK0249,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0250,MATCHED,,SET0250,BANK0250,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0251,MATCHED,,SET0251,BANK0251,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0252,MATCHED,,SET0252,BANK0252,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0253,MATCHED,,SET0253,BANK0253,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0254,MATCHED,,SET0254,BANK0254,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0255,MATCHED,,SET0255,BANK0255,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0256,MATCHED,,SET0256,BANK0256,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0257,MATCHED,,SET0257,BANK0257,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0258,MATCHED,,SET0258,BANK0258,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0259,MATCHED,,SET0259,BANK0259,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0260,MATCHED,,SET0260,BANK0260,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0261,MATCHED,,SET0261,BANK0261,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0262,MATCHED,,SET0262,BANK0262,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0263,MATCHED,,SET0263,BANK0263,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0264,MATCHED,,SET0264,BANK0264,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0265,EXCEPTION,FEE_MISMATCH,SET0265,,EXCEPTION,FEE_MISMATCH,100,"Expected fee INR 300.00, but settlement reports INR 600.00. Fee variance: INR 300.00.",Expected fee: INR 300.00; Actual fee: INR 600.00; Variance: INR 300.00.,Review the settlement fee calculation and verify the applicable fee rule.,True
PAY0266,EXCEPTION,DUPLICATE_BANK_TRANSACTION,SET0266,,EXCEPTION,DUPLICATE_BANK_TRANSACTION,100,Multiple bank transactions found for UTR UTR000266.,UTR UTR000266 appears in 2 bank transactions.,Investigate duplicate bank entries and determine which transaction is valid.,True
PAY0267,MATCHED,,SET0267,BANK0267,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0268,MATCHED,,SET0268,BANK0268,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0269,MATCHED,,SET0269,BANK0269,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0270,MATCHED,,SET0270,BANK0270,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0271,MATCHED,,SET0271,BANK0271,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0272,MATCHED,,SET0272,BANK0272,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0273,MATCHED,,SET0273,BANK0273,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0274,MATCHED,,SET0274,BANK0274,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0275,MATCHED,,SET0275,BANK0275,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0276,MATCHED,,SET0276,BANK0276,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0277,EXCEPTION,UTR_MISMATCH,SET0277,BANK0277,EXCEPTION,UTR_MISMATCH,99,"Expected UTR UTR000277, but bank transaction BANK0277 has UTR WRONG000277. Amount and date match.",Expected UTR: UTR000277; Bank UTR: WRONG000277; Expected amount: INR 976.40; Bank amount: INR 976.40; Settlement date: 2026-08-06; Bank date: 2026-08-06; Date difference: 0 days.,Verify the bank UTR against the settlement record.,True
PAY0278,MATCHED,,SET0278,BANK0278,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0279,MATCHED,,SET0279,BANK0279,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0280,MATCHED,,SET0280,BANK0280,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0281,EXCEPTION,FEE_MISMATCH,SET0281,,EXCEPTION,FEE_MISMATCH,100,"Expected fee INR 200.00, but settlement reports INR 500.00. Fee variance: INR 300.00.",Expected fee: INR 200.00; Actual fee: INR 500.00; Variance: INR 300.00.,Review the settlement fee calculation and verify the applicable fee rule.,True
PAY0282,MATCHED,,SET0282,BANK0282,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0283,MATCHED,,SET0283,BANK0283,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0284,EXCEPTION,MISSING_SETTLEMENT,,,EXCEPTION,MISSING_SETTLEMENT,100,Payment exists but no settlement was found.,"Payment record exists, but no matching settlement record was found.",Investigate why the payment has not appeared in settlement records.,True
PAY0285,MATCHED,,SET0285,BANK0285,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0286,MATCHED,,SET0286,BANK0286,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0287,EXCEPTION,DATE_MISMATCH,SET0287,BANK0287,EXCEPTION,DATE_MISMATCH,100,"Settlement date: 2026-08-08, Bank date: 2026-08-20.",Settlement date: 2026-08-08; Bank date: 2026-08-20; Difference: 12 days.,Verify the settlement and bank transaction dates and investigate the timing difference.,True
PAY0288,MATCHED,,SET0288,BANK0288,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0289,MATCHED,,SET0289,BANK0289,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0290,MATCHED,,SET0290,BANK0290,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0291,MATCHED,,SET0291,BANK0291,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0292,MATCHED,,SET0292,BANK0292,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0293,MATCHED,,SET0293,BANK0293,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0294,MATCHED,,SET0294,BANK0294,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0295,EXCEPTION,MISSING_SETTLEMENT,,,EXCEPTION,MISSING_SETTLEMENT,100,Payment exists but no settlement was found.,"Payment record exists, but no matching settlement record was found.",Investigate why the payment has not appeared in settlement records.,True
PAY0296,EXCEPTION,DUPLICATE_BANK_TRANSACTION,SET0296,,EXCEPTION,DUPLICATE_BANK_TRANSACTION,100,Multiple bank transactions found for UTR UTR000296.,UTR UTR000296 appears in 2 bank transactions.,Investigate duplicate bank entries and determine which transaction is valid.,True
PAY0297,MATCHED,,SET0297,BANK0297,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0298,MATCHED,,SET0298,BANK0298,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0299,MATCHED,,SET0299,BANK0299,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0300,MATCHED,,SET0300,BANK0300,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0301,MATCHED,,SET0301,BANK0301,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0302,MATCHED,,SET0302,BANK0302,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0303,MATCHED,,SET0303,BANK0303,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0304,MATCHED,,SET0304,BANK0304,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0305,MATCHED,,SET0305,BANK0305,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0306,MATCHED,,SET0306,BANK0306,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0307,MATCHED,,SET0307,BANK0307,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0308,MATCHED,,SET0308,BANK0308,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0309,MATCHED,,SET0309,BANK0309,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0310,EXCEPTION,DUPLICATE_BANK_TRANSACTION,SET0310,,EXCEPTION,DUPLICATE_BANK_TRANSACTION,100,Multiple bank transactions found for UTR UTR000310.,UTR UTR000310 appears in 2 bank transactions.,Investigate duplicate bank entries and determine which transaction is valid.,True
PAY0311,MATCHED,,SET0311,BANK0311,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0312,MATCHED,,SET0312,BANK0312,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0313,MATCHED,,SET0313,BANK0313,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0314,MATCHED,,SET0314,BANK0314,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 15000.00 matches gross settlement amount; expected net INR 14646.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0315,MATCHED,,SET0315,BANK0315,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0316,EXCEPTION,FEE_MISMATCH,SET0316,,EXCEPTION,FEE_MISMATCH,100,"Expected fee INR 200.00, but settlement reports INR 500.00. Fee variance: INR 300.00.",Expected fee: INR 200.00; Actual fee: INR 500.00; Variance: INR 300.00.,Review the settlement fee calculation and verify the applicable fee rule.,True
PAY0317,MATCHED,,SET0317,BANK0317,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 2500.00 matches gross settlement amount; expected net INR 2441.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0318,MATCHED,,SET0318,BANK0318,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0319,MATCHED,,SET0319,BANK0319,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0320,MATCHED,,SET0320,BANK0320,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0321,MATCHED,,SET0321,BANK0321,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 10000.00 matches gross settlement amount; expected net INR 9764.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0322,MATCHED,,SET0322,BANK0322,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0323,MATCHED,,SET0323,BANK0323,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0324,MATCHED,,SET0324,BANK0324,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 20000.00 matches gross settlement amount; expected net INR 19528.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0325,MATCHED,,SET0325,BANK0325,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0326,EXCEPTION,BANK_AMOUNT_MISMATCH,SET0326,BANK0326,EXCEPTION,BANK_AMOUNT_MISMATCH,100,"Expected bank credit INR 7323.00, but received INR 6923.00. Difference: INR -400.00.",Expected bank credit: INR 7323.00; Actual bank credit: INR 6923.00; Variance: INR -400.00.,Verify the bank credit amount against the settlement record.,True
PAY0327,EXCEPTION,UTR_MISMATCH,SET0327,BANK0327,EXCEPTION,UTR_MISMATCH,99,"Expected UTR UTR000327, but bank transaction BANK0327 has UTR WRONG000327. Amount and date match.",Expected UTR: UTR000327; Bank UTR: WRONG000327; Expected amount: INR 9764.00; Bank amount: INR 9764.00; Settlement date: 2026-08-05; Bank date: 2026-08-05; Date difference: 0 days.,Verify the bank UTR against the settlement record.,True
PAY0328,MATCHED,,SET0328,BANK0328,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0329,MATCHED,,SET0329,BANK0329,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0330,MATCHED,,SET0330,BANK0330,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0331,MATCHED,,SET0331,BANK0331,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 5000.00 matches gross settlement amount; expected net INR 4882.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0332,MATCHED,,SET0332,BANK0332,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0333,MATCHED,,SET0333,BANK0333,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 7500.00 matches gross settlement amount; expected net INR 7323.00 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0334,MATCHED,,SET0334,BANK0334,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0335,MATCHED,,SET0335,BANK0335,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0336,MATCHED,,SET0336,BANK0336,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0337,MATCHED,,SET0337,BANK0337,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0338,MATCHED,,SET0338,BANK0338,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 750.00 matches gross settlement amount; expected net INR 732.30 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0339,MATCHED,,SET0339,BANK0339,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0340,MATCHED,,SET0340,BANK0340,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1500.00 matches gross settlement amount; expected net INR 1464.60 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0341,MATCHED,,SET0341,BANK0341,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 500.00 matches gross settlement amount; expected net INR 488.20 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0342,MATCHED,,SET0342,BANK0342,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
PAY0343,MATCHED,,SET0343,BANK0343,MATCHED,,100,"Payment, settlement and bank transaction match successfully.",Payment amount INR 1000.00 matches gross settlement amount; expected net INR 976.40 matches bank credit; UTR matches; dates are within tolerance.,No action required.,True
